"Dátum","Gép","Kezdő időpont","Záró időpont","Megrendelésszám"
"2021.01.06.","Hajlító-2","14:00","22:00","MEGR005"
"2021.01.07.","Festő-1","06:00","14:00","MEGR005"
"2021.01.07.","Festő-2","06:00","14:00","MEGR005"
"2021.01.07.","Hajlító-1","06:00","14:00","MEGR005"
"2021.01.07.","Hajlító-2","06:00","14:00","MEGR005"
"2021.01.07.","Festő-1","14:00","22:00","MEGR005"
"2021.01.07.","Festő-2","14:00","22:00","MEGR005"
"2021.01.07.","Hajlító-1","14:00","22:00","MEGR005"
"2021.01.07.","Hajlító-2","14:00","22:00","MEGR005"
"2021.01.08.","Festő-1","06:00","14:00","MEGR005"
"2021.01.08.","Festő-2","06:00","14:00","MEGR005"
"2021.01.08.","Hajlító-1","06:00","14:00","MEGR005"
"2021.01.08.","Hajlító-2","06:00","14:00","MEGR005"
"2021.01.08.","Festő-1","14:00","22:00","MEGR005"
"2021.01.08.","Festő-2","14:00","22:00","MEGR005"
"2021.01.08.","Hajlító-1","14:00","22:00","MEGR005"
"2021.01.08.","Hajlító-2","14:00","22:00","MEGR005"
"2021.01.09.","Festő-1","06:00","08:45","MEGR005"
"2021.01.09.","Festő-2","06:00","08:45","MEGR005"
"2021.01.09.","Hajlító-1","06:00","08:15","MEGR005"
"2021.01.09.","Hajlító-2","06:00","08:15","MEGR005"
